timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,batt_1,batt_2,batt_3,note,ppg_1,ppg_2,ppg_3
1753770449.8512897,90.65934,794.9817,804.2491,0.0,nan,nan,,,,,,,
1753770449.8551862,1230.9524,813.1135,815.12823,1079.4506,nan,nan,,,,,,,
1753770449.8572869,,,,,,,,,,,353926820.0,301254940.0,1861538.5
1753770449.8590827,1650.0,826.4103,811.50183,1650.0,nan,nan,,,,,,,
1753770449.8629792,1214.0293,811.50183,802.6374,1364.7252,nan,nan,,,,,,,
1753770449.8668756,74.54212,793.7729,808.68134,216.37363,nan,nan,,,,,,,
1753770449.8707721,0.0,797.8022,813.1135,0.0,nan,nan,,,,,,,
1753770449.8728597,,,,,,,,,,,353905060.0,301250100.0,1872820.5
1753770449.8746688,1133.4432,811.9048,810.696,898.93774,nan,nan,,,,,,,
1753770449.8785653,1650.0,829.2308,802.6374,1650.0,nan,nan,,,,,,,
1753770449.8824618,1396.5568,822.381,803.44324,1478.3517,nan,nan,,,,,,,
1753770449.8863583,237.72894,799.41394,808.2784,353.7729,nan,nan,,,,,,,
1753770449.8884323,,,,,,,,,,,353942940.0,301217900.0,1851062.2
1753770449.8902547,0.0,790.14655,810.293,0.0,nan,nan,,,,,,,
1753770449.8941512,972.27106,803.0403,806.26373,594.7253,nan,nan,,,,,,,
1753770449.8980477,1650.0,824.3956,804.2491,1650.0,nan,nan,,,,,,,
1753770449.9019444,1463.0403,820.7692,806.6667,1526.3004,nan,nan,,,,,,,
1753770449.9040048,,,,,,,,,,,353859940.0,301147780.0,1865567.8
1753770449.9058409,334.43222,803.8461,806.26373,361.02563,nan,nan,,,,,,,
1753770449.9097373,0.0,796.5934,801.4286,0.0,nan,nan,,,,,,,
1753770449.9136338,716.0073,803.8461,804.65204,363.44324,nan,nan,,,,,,,
1753770449.9175303,1650.0,818.7546,795.38464,1558.9377,nan,nan,,,,,,,
1753770449.9195776,,,,,,,,,,,353872830.0,301165500.0,1866373.6
1753770449.9214268,1508.5714,814.3223,798.60803,1579.0842,nan,nan,,,,,,,
1753770449.9253232,367.0696,805.4579,813.5165,365.05493,nan,nan,,,,,,,
1753770449.9292200,0.0,805.4579,812.71063,0.0,nan,nan,,,,,,,
1753770449.9331164,419.8535,813.1135,805.05493,219.59708,nan,nan,,,,,,,
1753770449.9351501,,,,,,,,,,,353844600.0,301127600.0,1851062.2
1753770449.9370129,1593.9927,828.4249,803.0403,1434.4323,nan,nan,,,,,,,
1753770449.9409094,1553.6996,816.337,804.65204,1645.5677,nan,nan,,,,,,,
1753770449.9448059,349.34067,792.96704,812.71063,408.57144,nan,nan,,,,,,,
1753770449.9487023,0.0,795.38464,819.9634,0.0,nan,nan,,,,,,,
1753770449.9507227,,,,,,,,,,,353833340.0,301197730.0,1924395.6
1753770449.9525990,269.1575,804.65204,812.71063,151.0989,nan,nan,,,,,,,
1753770449.9564955,1472.7106,823.1868,809.4872,1306.3004,nan,nan,,,,,,,
1753770449.9603920,1650.0,831.6484,809.4872,1650.0,nan,nan,,,,,,,
1753770449.9642885,444.83517,811.0989,799.81683,608.4249,nan,nan,,,,,,,
1753770449.9662952,,,,,,,,,,,353748700.0,301219500.0,1850256.4
1753770449.9681849,0.0,797.8022,797.8022,0.0,nan,nan,,,,,,,
1753770449.9720814,174.8718,806.26373,798.60803,130.14651,nan,nan,,,,,,,
1753770449.9759779,1650.0,814.7253,810.696,1650.0,nan,nan,,,,,,,
